Season,Date,Matchday,HomeTeam,AwayTeam,Attendance
2012/13,21/01/13,19,Hapoel Tel Aviv,Beitar Jerusalem,13200
2012/13,26/01/13,20,Beitar Jerusalem,Bnei Yehuda Tel Aviv,8000
2012/13,26/01/13,20,Ihud Bnei Sakhnin,Hapoel Ramat haSharon,1500
2012/13,26/01/13,20,Ironi Kiryat Shmona,FC Ashdod,1000
2012/13,26/01/13,20,Maccabi Netanya,Hapoel Ramat Gan,3500
2012/13,26/01/13,20,Maccabi Tel Aviv,Hapoel Acre,11500
2012/13,27/01/13,20,Hapoel Beer Sheva,Hapoel Haifa,2950
2012/13,27/01/13,20,Maccabi Haifa,Hapoel Tel Aviv,13500
2012/13,02/02/13,21,FC Ashdod,Hapoel Beer Sheva,2500
2012/13,02/02/13,21,Hapoel Acre,Ironi Kiryat Shmona,750
2012/13,02/02/13,21,Hapoel Haifa,Ihud Bnei Sakhnin,2500
2012/13,02/02/13,21,Hapoel Ramat Gan,Maccabi Tel Aviv,4500
2012/13,02/02/13,21,Hapoel Tel Aviv,Maccabi Netanya,8000
2012/13,03/02/13,21,Bnei Yehuda Tel Aviv,Maccabi Haifa,6000
2012/13,03/02/13,21,Hapoel Ramat haSharon,Beitar Jerusalem,2500
2012/13,09/02/13,22,FC Ashdod,Hapoel Haifa,1500
2012/13,09/02/13,22,Hapoel Beer Sheva,Hapoel Acre,3800
2012/13,09/02/13,22,Ironi Kiryat Shmona,Hapoel Ramat Gan,2000
2012/13,09/02/13,22,Maccabi Haifa,Hapoel Ramat haSharon,9000
2012/13,09/02/13,22,Maccabi Netanya,Bnei Yehuda Tel Aviv,4000
2012/13,10/02/13,22,Beitar Jerusalem,Ihud Bnei Sakhnin,9000
2012/13,11/02/13,22,Maccabi Tel Aviv,Hapoel Tel Aviv,14000
2012/13,16/02/13,23,Hapoel Acre,FC Ashdod,600
2012/13,16/02/13,23,Hapoel Ramat Gan,Hapoel Beer Sheva,950
2012/13,16/02/13,23,Hapoel Ramat haSharon,Maccabi Netanya,500
2012/13,16/02/13,23,Hapoel Tel Aviv,Ironi Kiryat Shmona,6500
2012/13,16/02/13,23,Ihud Bnei Sakhnin,Maccabi Haifa,3500
2012/13,17/02/13,23,Hapoel Haifa,Beitar Jerusalem,5000
2012/13,18/02/13,23,Bnei Yehuda Tel Aviv,Maccabi Tel Aviv,10500
2012/13,23/02/13,24,FC Ashdod,Hapoel Ramat Gan,600
2012/13,23/02/13,24,Hapoel Acre,Hapoel Haifa,3800
2012/13,23/02/13,24,Hapoel Beer Sheva,Hapoel Tel Aviv,3500
2012/13,23/02/13,24,Ironi Kiryat Shmona,Bnei Yehuda Tel Aviv,500
2012/13,23/02/13,24,Maccabi Tel Aviv,Hapoel Ramat haSharon,9900
2012/13,24/02/13,24,Maccabi Haifa,Beitar Jerusalem,13000
2012/13,24/02/13,24,Maccabi Netanya,Ihud Bnei Sakhnin,2300
2012/13,02/03/13,25,Bnei Yehuda Tel Aviv,Hapoel Beer Sheva,3000
2012/13,02/03/13,25,Hapoel Ramat Gan,Hapoel Acre,1100
2012/13,02/03/13,25,Hapoel Ramat haSharon,Ironi Kiryat Shmona,500
2012/13,02/03/13,25,Hapoel Tel Aviv,FC Ashdod,6500
2012/13,02/03/13,25,Ihud Bnei Sakhnin,Maccabi Tel Aviv,3000
2012/13,03/03/13,25,Beitar Jerusalem,Maccabi Netanya,4500
2012/13,04/03/13,25,Maccabi Haifa,Hapoel Haifa,12000
2012/13,09/03/13,26,Hapoel Acre,Hapoel Tel Aviv,2000
2012/13,09/03/13,26,Hapoel Beer Sheva,Hapoel Ramat haSharon,2500
2012/13,09/03/13,26,Hapoel Haifa,Hapoel Ramat Gan,4000
2012/13,09/03/13,26,Ironi Kiryat Shmona,Ihud Bnei Sakhnin,1500
2012/13,09/03/13,26,Maccabi Netanya,Maccabi Haifa,9000
2012/13,10/03/13,26,Maccabi Tel Aviv,Beitar Jerusalem,12000
2012/13,11/03/13,26,FC Ashdod,Bnei Yehuda Tel Aviv,700
2013/14,24/08/13,1,Beitar Jerusalem,Hapoel Beer Sheva,10800
2013/14,24/08/13,1,Bnei Yehuda Tel Aviv,FC Ashdod,2600
2013/14,24/08/13,1,Hapoel Acre,Maccabi Tel Aviv,4400
2013/14,24/08/13,1,Hapoel Raanana,Maccabi Petah Tikva,700
2013/14,24/08/13,1,Hapoel Ramat haSharon,Hapoel Haifa,800
2013/14,25/08/13,1,Hapoel Tel Aviv,Ihud Bnei Sakhnin,8900
2013/14,25/08/13,1,Maccabi Haifa,Ironi Kiryat Shmona,8000
2013/14,01/09/13,2,FC Ashdod,Maccabi Haifa,5000
2013/14,01/09/13,2,Maccabi Tel Aviv,Bnei Yehuda Tel Aviv,12578
2013/14,31/08/13,2,Hapoel Beer Sheva,Hapoel Tel Aviv,8000
2013/14,31/08/13,2,Hapoel Haifa,Hapoel Raanana,3500
2013/14,31/08/13,2,Ihud Bnei Sakhnin,Hapoel Acre,2500
2013/14,31/08/13,2,Ironi Kiryat Shmona,Hapoel Ramat haSharon,750
2013/14,31/08/13,2,Maccabi Petah Tikva,Beitar Jerusalem,6000
2013/14,21/09/13,3,Beitar Jerusalem,Hapoel Haifa,8000
2013/14,21/09/13,3,Bnei Yehuda Tel Aviv,Ihud Bnei Sakhnin,2500
2013/14,21/09/13,3,Hapoel Acre,Hapoel Beer Sheva,4000
2013/14,21/09/13,3,Hapoel Ramat haSharon,Hapoel Raanana,400
2013/14,21/09/13,3,Ironi Kiryat Shmona,FC Ashdod,1000
2013/14,22/09/13,3,Hapoel Tel Aviv,Maccabi Petah Tikva,8800
2013/14,23/09/13,3,Maccabi Haifa,Maccabi Tel Aviv,14000
2013/14,28/09/13,4,FC Ashdod,Hapoel Ramat haSharon,1500
2013/14,28/09/13,4,Hapoel Haifa,Hapoel Tel Aviv,6000
2013/14,28/09/13,4,Ihud Bnei Sakhnin,Maccabi Haifa,4000
2013/14,28/09/13,4,Maccabi Petah Tikva,Hapoel Acre,1100
2013/14,28/09/13,4,Maccabi Tel Aviv,Ironi Kiryat Shmona,12700
2013/14,29/09/13,4,Hapoel Raanana,Beitar Jerusalem,3800
2013/14,30/09/13,4,Hapoel Beer Sheva,Bnei Yehuda Tel Aviv,8000
2013/14,05/10/13,5,Bnei Yehuda Tel Aviv,Maccabi Petah Tikva,2500
2013/14,05/10/13,5,Hapoel Acre,Hapoel Haifa,2500
2013/14,05/10/13,5,Hapoel Ramat haSharon,Beitar Jerusalem,1800
2013/14,05/10/13,5,Hapoel Tel Aviv,Hapoel Raanana,12500
2013/14,05/10/13,5,Ironi Kiryat Shmona,Ihud Bnei Sakhnin,2000
2013/14,06/10/13,5,FC Ashdod,Maccabi Tel Aviv,6200
2013/14,06/10/13,5,Maccabi Haifa,Hapoel Beer Sheva,8000
2013/14,19/10/13,6,Hapoel Beer Sheva,Ironi Kiryat Shmona,8500
2013/14,19/10/13,6,Hapoel Haifa,Bnei Yehuda Tel Aviv,3000
2013/14,19/10/13,6,Hapoel Raanana,Hapoel Acre,200
2013/14,19/10/13,6,Ihud Bnei Sakhnin,FC Ashdod,3000
2013/14,19/10/13,6,Maccabi Petah Tikva,Maccabi Haifa,6000
2013/14,20/10/13,6,Maccabi Tel Aviv,Hapoel Ramat haSharon,16000
2013/14,21/10/13,6,Beitar Jerusalem,Hapoel Tel Aviv,0
2013/14,26/10/13,7,Bnei Yehuda Tel Aviv,Hapoel Raanana,2000
2013/14,26/10/13,7,FC Ashdod,Hapoel Beer Sheva,3000
2013/14,26/10/13,7,Hapoel Acre,Beitar Jerusalem,5000
2013/14,26/10/13,7,Hapoel Ramat haSharon,Hapoel Tel Aviv,1800
2013/14,26/10/13,7,Ironi Kiryat Shmona,Maccabi Petah Tikva,900
2013/14,27/10/13,7,Maccabi Haifa,Hapoel Haifa,13000
2013/14,28/10/13,7,Maccabi Tel Aviv,Ihud Bnei Sakhnin,12600
2013/14,02/11/13,8,Beitar Jerusalem,Bnei Yehuda Tel Aviv,8200
2013/14,02/11/13,8,Hapoel Haifa,Ironi Kiryat Shmona,3500
2013/14,02/11/13,8,Hapoel Raanana,Maccabi Haifa,3800
2013/14,02/11/13,8,Ihud Bnei Sakhnin,Hapoel Ramat haSharon,2500
2013/14,02/11/13,8,Maccabi Petah Tikva,FC Ashdod,400
2013/14,03/11/13,8,Hapoel Tel Aviv,Hapoel Acre,8300
2013/14,04/11/13,8,Hapoel Beer Sheva,Maccabi Tel Aviv,11500
2013/14,09/11/13,9,Bnei Yehuda Tel Aviv,Hapoel Tel Aviv,7000
2013/14,09/11/13,9,FC Ashdod,Hapoel Haifa,1700
2013/14,09/11/13,9,Hapoel Ramat haSharon,Hapoel Acre,600
2013/14,09/11/13,9,Ihud Bnei Sakhnin,Hapoel Beer Sheva,4500
2013/14,09/11/13,9,Ironi Kiryat Shmona,Hapoel Raanana,1500
2013/14,11/11/13,9,Maccabi Haifa,Beitar Jerusalem,11500
2013/14,11/11/13,9,Maccabi Tel Aviv,Maccabi Petah Tikva,11500
2013/14,23/11/13,10,Beitar Jerusalem,Ironi Kiryat Shmona,7000
2013/14,23/11/13,10,Hapoel Acre,Bnei Yehuda Tel Aviv,2000
2013/14,23/11/13,10,Hapoel Haifa,Maccabi Tel Aviv,7000
2013/14,23/11/13,10,Hapoel Raanana,FC Ashdod,300
2013/14,23/11/13,10,Maccabi Petah Tikva,Ihud Bnei Sakhnin,1000
2013/14,24/11/13,10,Hapoel Tel Aviv,Maccabi Haifa,13200
2013/14,25/11/13,10,Hapoel Beer Sheva,Hapoel Ramat haSharon,6500
2013/14,02/12/13,11,Maccabi Haifa,Hapoel Acre,9500
2013/14,02/12/13,11,Maccabi Tel Aviv,Hapoel Raanana,12260
2013/14,30/11/13,11,FC Ashdod,Beitar Jerusalem,4000
2013/14,30/11/13,11,Hapoel Beer Sheva,Maccabi Petah Tikva,7000
2013/14,30/11/13,11,Hapoel Ramat haSharon,Bnei Yehuda Tel Aviv,600
2013/14,30/11/13,11,Ihud Bnei Sakhnin,Hapoel Haifa,3000
2013/14,30/11/13,11,Ironi Kiryat Shmona,Hapoel Tel Aviv,3000
2013/14,07/12/13,12,Bnei Yehuda Tel Aviv,Maccabi Haifa,5000
2013/14,07/12/13,12,Hapoel Acre,Ironi Kiryat Shmona,1500
2013/14,07/12/13,12,Hapoel Haifa,Hapoel Beer Sheva,4000
2013/14,07/12/13,12,Hapoel Raanana,Ihud Bnei Sakhnin,900
2013/14,07/12/13,12,Hapoel Ramat haSharon,Maccabi Petah Tikva,300
2013/14,08/12/13,12,Beitar Jerusalem,Maccabi Tel Aviv,18940
2013/14,09/12/13,12,Hapoel Tel Aviv,FC Ashdod,12000
2013/14,14/12/13,13,FC Ashdod,Hapoel Acre,450
2013/14,14/12/13,13,Hapoel Beer Sheva,Hapoel Raanana,2500
2013/14,14/12/13,13,Maccabi Petah Tikva,Hapoel Haifa,500
2013/14,16/12/13,13,Maccabi Haifa,Hapoel Ramat haSharon,7000
2013/14,16/12/13,13,Maccabi Tel Aviv,Hapoel Tel Aviv,13670
2013/14,17/12/13,13,Ihud Bnei Sakhnin,Beitar Jerusalem,6000
2013/14,17/12/13,13,Ironi Kiryat Shmona,Bnei Yehuda Tel Aviv,300
2013/14,21/12/13,14,FC Ashdod,Bnei Yehuda Tel Aviv,1500
2013/14,21/12/13,14,Hapoel Haifa,Hapoel Ramat haSharon,3000
2013/14,21/12/13,14,Ihud Bnei Sakhnin,Hapoel Tel Aviv,5000
2013/14,21/12/13,14,Maccabi Petah Tikva,Hapoel Raanana,1200
2013/14,21/12/13,14,Maccabi Tel Aviv,Hapoel Acre,12020
2013/14,22/12/13,14,Ironi Kiryat Shmona,Maccabi Haifa,3000
2013/14,23/12/13,14,Hapoel Beer Sheva,Beitar Jerusalem,8000
2013/14,28/12/13,15,Bnei Yehuda Tel Aviv,Maccabi Tel Aviv,9000
2013/14,28/12/13,15,Hapoel Acre,Ihud Bnei Sakhnin,4500
2013/14,28/12/13,15,Hapoel Raanana,Hapoel Haifa,1200
2013/14,28/12/13,15,Hapoel Ramat haSharon,Ironi Kiryat Shmona,250
2013/14,28/12/13,15,Maccabi Haifa,FC Ashdod,9000
2013/14,29/12/13,15,Beitar Jerusalem,Maccabi Petah Tikva,4500
2013/14,30/12/13,15,Hapoel Tel Aviv,Hapoel Beer Sheva,9500
2013/14,04/01/14,16,FC Ashdod,Ironi Kiryat Shmona,1500
2013/14,04/01/14,16,Hapoel Beer Sheva,Hapoel Acre,6000
2013/14,04/01/14,16,Hapoel Raanana,Hapoel Ramat haSharon,450
2013/14,04/01/14,16,Ihud Bnei Sakhnin,Bnei Yehuda Tel Aviv,4000
2013/14,04/01/14,16,Maccabi Petah Tikva,Hapoel Tel Aviv,3600
2013/14,05/01/14,16,Hapoel Haifa,Beitar Jerusalem,6000
2013/14,06/01/14,16,Maccabi Tel Aviv,Maccabi Haifa,13620
2013/14,11/01/14,17,Beitar Jerusalem,Hapoel Raanana,5000
2013/14,11/01/14,17,Bnei Yehuda Tel Aviv,Hapoel Beer Sheva,6500
2013/14,11/01/14,17,Hapoel Acre,Maccabi Petah Tikva,100
2013/14,11/01/14,17,Hapoel Ramat haSharon,FC Ashdod,500
2013/14,11/01/14,17,Maccabi Haifa,Ihud Bnei Sakhnin,10000
2013/14,12/01/14,17,Hapoel Tel Aviv,Hapoel Haifa,9000
2013/14,13/01/14,17,Ironi Kiryat Shmona,Maccabi Tel Aviv,4500
2013/14,18/01/14,18,Hapoel Haifa,Hapoel Acre,2500
2013/14,18/01/14,18,Hapoel Raanana,Hapoel Tel Aviv,3000
2013/14,18/01/14,18,Ihud Bnei Sakhnin,Ironi Kiryat Shmona,3000
2013/14,18/01/14,18,Maccabi Petah Tikva,Bnei Yehuda Tel Aviv,3200
2013/14,18/01/14,18,Maccabi Tel Aviv,FC Ashdod,13500
2013/14,19/01/14,18,Beitar Jerusalem,Hapoel Ramat haSharon,7100
2013/14,20/01/14,18,Hapoel Beer Sheva,Maccabi Haifa,11000
2013/14,25/01/14,19,Bnei Yehuda Tel Aviv,Hapoel Haifa,6000
2013/14,25/01/14,19,FC Ashdod,Ihud Bnei Sakhnin,2000
2013/14,25/01/14,19,Hapoel Acre,Hapoel Raanana,1000
2013/14,25/01/14,19,Hapoel Ramat haSharon,Maccabi Tel Aviv,3700
2013/14,25/01/14,19,Ironi Kiryat Shmona,Hapoel Beer Sheva,3500
2013/14,25/01/14,19,Maccabi Haifa,Maccabi Petah Tikva,8000
2013/14,26/01/14,19,Hapoel Tel Aviv,Beitar Jerusalem,11000
2013/14,01/02/14,20,Hapoel Beer Sheva,FC Ashdod,7000
2013/14,01/02/14,20,Hapoel Haifa,Maccabi Haifa,8000
2013/14,01/02/14,20,Hapoel Raanana,Bnei Yehuda Tel Aviv,1000
2013/14,01/02/14,20,Hapoel Tel Aviv,Hapoel Ramat haSharon,7000
2013/14,01/02/14,20,Maccabi Petah Tikva,Ironi Kiryat Shmona,1000
2013/14,02/02/14,20,Ihud Bnei Sakhnin,Maccabi Tel Aviv,6300
2013/14,03/02/14,20,Beitar Jerusalem,Hapoel Acre,4000
2013/14,08/02/14,21,Bnei Yehuda Tel Aviv,Beitar Jerusalem,8800
2013/14,08/02/14,21,FC Ashdod,Maccabi Petah Tikva,1000
2013/14,08/02/14,21,Hapoel Ramat haSharon,Ihud Bnei Sakhnin,350
2013/14,08/02/14,21,Ironi Kiryat Shmona,Hapoel Haifa,1300
2013/14,08/02/14,21,Maccabi Haifa,Hapoel Raanana,7200
2013/14,09/02/14,21,Maccabi Tel Aviv,Hapoel Beer Sheva,14000
2013/14,10/02/14,21,Hapoel Acre,Hapoel Tel Aviv,3000
2013/14,15/02/14,22,Hapoel Acre,Hapoel Ramat haSharon,0
2013/14,15/02/14,22,Hapoel Haifa,FC Ashdod,1500
2013/14,15/02/14,22,Hapoel Raanana,Ironi Kiryat Shmona,300
2013/14,15/02/14,22,Hapoel Tel Aviv,Bnei Yehuda Tel Aviv,8800
2013/14,15/02/14,22,Maccabi Petah Tikva,Maccabi Tel Aviv,6500
2013/14,16/02/14,22,Beitar Jerusalem,Maccabi Haifa,12000
2013/14,17/02/14,22,Hapoel Beer Sheva,Ihud Bnei Sakhnin,7500
2013/14,22/02/14,23,Bnei Yehuda Tel Aviv,Hapoel Acre,3000
2013/14,22/02/14,23,FC Ashdod,Hapoel Raanana,1200
2013/14,22/02/14,23,Hapoel Ramat haSharon,Hapoel Beer Sheva,3000
2013/14,22/02/14,23,Ihud Bnei Sakhnin,Maccabi Petah Tikva,3000
2013/14,22/02/14,23,Ironi Kiryat Shmona,Beitar Jerusalem,3500
2013/14,23/02/14,23,Maccabi Tel Aviv,Hapoel Haifa,10000
2013/14,24/02/14,23,Maccabi Haifa,Hapoel Tel Aviv,12500
2013/14,01/03/14,24,Beitar Jerusalem,FC Ashdod,4500
2013/14,01/03/14,24,Bnei Yehuda Tel Aviv,Hapoel Ramat haSharon,5000
2013/14,01/03/14,24,Hapoel Acre,Maccabi Haifa,5000
2013/14,01/03/14,24,Hapoel Tel Aviv,Ironi Kiryat Shmona,9500
2013/14,01/03/14,24,Maccabi Petah Tikva,Hapoel Beer Sheva,5000
2013/14,02/03/14,24,Hapoel Raanana,Maccabi Tel Aviv,4600
2013/14,03/03/14,24,Hapoel Haifa,Ihud Bnei Sakhnin,1750
2013/14,08/03/14,25,FC Ashdod,Hapoel Tel Aviv,3000
2013/14,08/03/14,25,Hapoel Beer Sheva,Hapoel Haifa,7500
2013/14,08/03/14,25,Ihud Bnei Sakhnin,Hapoel Raanana,3000
2013/14,08/03/14,25,Ironi Kiryat Shmona,Hapoel Acre,1000
2013/14,08/03/14,25,Maccabi Petah Tikva,Hapoel Ramat haSharon,2000
2013/14,09/03/14,25,Maccabi Haifa,Bnei Yehuda Tel Aviv,7000
2013/14,10/03/14,25,Maccabi Tel Aviv,Beitar Jerusalem,11500
2013/14,15/03/14,26,Beitar Jerusalem,Ihud Bnei Sakhnin,0
2013/14,15/03/14,26,Bnei Yehuda Tel Aviv,Ironi Kiryat Shmona,2500
2013/14,15/03/14,26,Hapoel Acre,FC Ashdod,0
2013/14,15/03/14,26,Hapoel Haifa,Maccabi Petah Tikva,0
2013/14,15/03/14,26,Hapoel Raanana,Hapoel Beer Sheva,3000
2013/14,16/03/14,26,Hapoel Ramat haSharon,Maccabi Haifa,1600
2013/14,17/03/14,26,Hapoel Tel Aviv,Maccabi Tel Aviv,13893
2014/15,13/09/14,1,FC Ashdod,Ironi Kiryat Shmona,3500
2014/15,13/09/14,1,Hapoel Acre,Hapoel Haifa,4000
2014/15,13/09/14,1,Hapoel Beer Sheva,Beitar Jerusalem,8600
2014/15,13/09/14,1,Hapoel Raanana,Hapoel Petah Tikva,1500
2014/15,13/09/14,1,Hapoel Tel Aviv,Maccabi Netanya,10000
2014/15,14/09/14,1,Maccabi Petah Tikva,Maccabi Tel Aviv,4316
2014/15,15/09/14,1,Maccabi Haifa,Ihud Bnei Sakhnin,0
2014/15,20/09/14,2,Hapoel Haifa,FC Ashdod,0
2014/15,20/09/14,2,Hapoel Petah Tikva,Hapoel Beer Sheva,4000
2014/15,20/09/14,2,Ihud Bnei Sakhnin,Hapoel Acre,1700
2014/15,20/09/14,2,Ironi Kiryat Shmona,Hapoel Tel Aviv,0
2014/15,20/09/14,2,Maccabi Netanya,Maccabi Petah Tikva,0
2014/15,21/09/14,2,Maccabi Tel Aviv,Hapoel Raanana,11141
2014/15,22/09/14,2,Beitar Jerusalem,Maccabi Haifa,19000
2014/15,27/09/14,3,FC Ashdod,Ihud Bnei Sakhnin,5000
2014/15,27/09/14,3,Hapoel Acre,Beitar Jerusalem,0
2014/15,27/09/14,3,Hapoel Tel Aviv,Hapoel Haifa,0
2014/15,27/09/14,3,Maccabi Netanya,Ironi Kiryat Shmona,0
2014/15,27/09/14,3,Maccabi Petah Tikva,Hapoel Raanana,0
2014/15,28/09/14,3,Maccabi Haifa,Hapoel Petah Tikva,23800
2014/15,29/09/14,3,Hapoel Beer Sheva,Maccabi Tel Aviv,13000
2014/15,18/10/14,4,Hapoel Haifa,Maccabi Netanya,0
2014/15,18/10/14,4,Hapoel Petah Tikva,Hapoel Acre,7150
2014/15,18/10/14,4,Hapoel Raanana,Hapoel Beer Sheva,3000
2014/15,18/10/14,4,Ihud Bnei Sakhnin,Hapoel Tel Aviv,0
2014/15,18/10/14,4,Ironi Kiryat Shmona,Maccabi Petah Tikva,0
2014/15,19/10/14,4,Beitar Jerusalem,FC Ashdod,8500
2014/15,20/10/14,4,Maccabi Tel Aviv,Maccabi Haifa,13680
2014/15,25/10/14,5,FC Ashdod,Hapoel Petah Tikva,2500
2014/15,25/10/14,5,Ironi Kiryat Shmona,Hapoel Haifa,0
2014/15,25/10/14,5,Maccabi Haifa,Hapoel Raanana,20500
2014/15,25/10/14,5,Maccabi Netanya,Ihud Bnei Sakhnin,0
2014/15,25/10/14,5,Maccabi Petah Tikva,Hapoel Beer Sheva,3000
2014/15,26/10/14,5,Hapoel Acre,Maccabi Tel Aviv,7000
2014/15,27/10/14,5,Hapoel Tel Aviv,Beitar Jerusalem,0
2014/15,28/10/14,6,Hapoel Beer Sheva,Maccabi Haifa,10000
2014/15,28/10/14,6,Hapoel Haifa,Maccabi Petah Tikva,0
2014/15,28/10/14,6,Ihud Bnei Sakhnin,Ironi Kiryat Shmona,700
2014/15,29/10/14,6,Hapoel Raanana,Hapoel Acre,350
2014/15,29/10/14,6,Maccabi Tel Aviv,FC Ashdod,11322
2014/15,30/10/14,6,Beitar Jerusalem,Maccabi Netanya,0
2014/15,30/10/14,6,Hapoel Petah Tikva,Hapoel Tel Aviv,0
2014/15,01/11/14,7,FC Ashdod,Hapoel Raanana,0
2014/15,01/11/14,7,Hapoel Acre,Hapoel Beer Sheva,2500
2014/15,01/11/14,7,Hapoel Haifa,Ihud Bnei Sakhnin,0
2014/15,01/11/14,7,Maccabi Petah Tikva,Maccabi Haifa,5200
2014/15,02/11/14,7,Maccabi Netanya,Hapoel Petah Tikva,0
2014/15,03/11/14,7,Hapoel Tel Aviv,Maccabi Tel Aviv,0
2014/15,03/11/14,7,Ironi Kiryat Shmona,Beitar Jerusalem,0
2014/15,08/11/14,8,Beitar Jerusalem,Hapoel Haifa,0
2014/15,08/11/14,8,Hapoel Beer Sheva,FC Ashdod,7300
2014/15,08/11/14,8,Hapoel Petah Tikva,Ironi Kiryat Shmona,1500
2014/15,08/11/14,8,Maccabi Haifa,Hapoel Acre,20000
2014/15,09/11/14,8,Hapoel Raanana,Hapoel Tel Aviv,0
2014/15,09/11/14,8,Maccabi Tel Aviv,Maccabi Netanya,12766
2014/15,11/11/14,8,Ihud Bnei Sakhnin,Maccabi Petah Tikva,0
2014/15,22/11/14,9,FC Ashdod,Maccabi Haifa,3000
2014/15,22/11/14,9,Hapoel Haifa,Hapoel Petah Tikva,3000
2014/15,22/11/14,9,Hapoel Tel Aviv,Hapoel Beer Sheva,10000
2014/15,22/11/14,9,Maccabi Netanya,Hapoel Raanana,0
2014/15,22/11/14,9,Maccabi Petah Tikva,Hapoel Acre,0
2014/15,23/11/14,9,Ihud Bnei Sakhnin,Beitar Jerusalem,0
2014/15,24/11/14,9,Ironi Kiryat Shmona,Maccabi Tel Aviv,5000
2014/15,01/12/14,10,Beitar Jerusalem,Maccabi Petah Tikva,5000
2014/15,29/11/14,10,Hapoel Acre,FC Ashdod,0
2014/15,29/11/14,10,Hapoel Beer Sheva,Maccabi Netanya,7500
2014/15,29/11/14,10,Hapoel Petah Tikva,Ihud Bnei Sakhnin,0
2014/15,29/11/14,10,Hapoel Raanana,Ironi Kiryat Shmona,0
2014/15,29/11/14,10,Maccabi Tel Aviv,Hapoel Haifa,9896
2014/15,30/11/14,10,Maccabi Haifa,Hapoel Tel Aviv,0
2014/15,02/12/14,11,Hapoel Haifa,Hapoel Raanana,0
2014/15,02/12/14,11,Ironi Kiryat Shmona,Hapoel Beer Sheva,2500
2014/15,03/12/14,11,Hapoel Tel Aviv,Hapoel Acre,0
2014/15,03/12/14,11,Ihud Bnei Sakhnin,Maccabi Tel Aviv,3500
2014/15,03/12/14,11,Maccabi Netanya,Maccabi Haifa,9200
2014/15,04/12/14,11,Beitar Jerusalem,Hapoel Petah Tikva,4000
2014/15,04/12/14,11,Maccabi Petah Tikva,FC Ashdod,1200
2014/15,06/12/14,12,Hapoel Acre,Maccabi Netanya,0
2014/15,06/12/14,12,Hapoel Beer Sheva,Hapoel Haifa,8000
2014/15,06/12/14,12,Hapoel Raanana,Ihud Bnei Sakhnin,300
2014/15,06/12/14,12,Maccabi Haifa,Ironi Kiryat Shmona,28000
2014/15,07/12/14,12,FC Ashdod,Hapoel Tel Aviv,0
2014/15,08/12/14,12,Maccabi Petah Tikva,Hapoel Petah Tikva,0
2014/15,08/12/14,12,Maccabi Tel Aviv,Beitar Jerusalem,26500
2014/15,13/12/14,13,Hapoel Petah Tikva,Maccabi Tel Aviv,10000
2014/15,13/12/14,13,Hapoel Tel Aviv,Maccabi Petah Tikva,0
2014/15,13/12/14,13,Ihud Bnei Sakhnin,Hapoel Beer Sheva,3500
2014/15,13/12/14,13,Ironi Kiryat Shmona,Hapoel Acre,0
2014/15,13/12/14,13,Maccabi Netanya,FC Ashdod,0
2014/15,14/12/14,13,Hapoel Haifa,Maccabi Haifa,22250
2014/15,15/12/14,13,Beitar Jerusalem,Hapoel Raanana,6500
2014/15,20/12/14,14,Hapoel Haifa,Hapoel Acre,0
2014/15,20/12/14,14,Hapoel Petah Tikva,Hapoel Raanana,5000
2014/15,20/12/14,14,Ihud Bnei Sakhnin,Maccabi Haifa,5000
2014/15,20/12/14,14,Ironi Kiryat Shmona,FC Ashdod,0
2014/15,20/12/14,14,Maccabi Netanya,Hapoel Tel Aviv,0
2014/15,21/12/14,14,Maccabi Tel Aviv,Maccabi Petah Tikva,8732
2014/15,22/12/14,14,Beitar Jerusalem,Hapoel Beer Sheva,12000
2014/15,27/12/14,15,FC Ashdod,Hapoel Haifa,0
2014/15,27/12/14,15,Hapoel Acre,Ihud Bnei Sakhnin,3300
2014/15,27/12/14,15,Hapoel Beer Sheva,Hapoel Petah Tikva,6500
2014/15,27/12/14,15,Maccabi Haifa,Beitar Jerusalem,0
2014/15,27/12/14,15,Maccabi Petah Tikva,Maccabi Netanya,0
2014/15,28/12/14,15,Hapoel Raanana,Maccabi Tel Aviv,5000
2014/15,29/12/14,15,Hapoel Tel Aviv,Ironi Kiryat Shmona,0
2014/15,03/01/15,16,Beitar Jerusalem,Hapoel Acre,0
2014/15,03/01/15,16,Hapoel Haifa,Hapoel Tel Aviv,0
2014/15,03/01/15,16,Hapoel Raanana,Maccabi Petah Tikva,200
2014/15,03/01/15,16,Ihud Bnei Sakhnin,FC Ashdod,0
2014/15,03/01/15,16,Ironi Kiryat Shmona,Maccabi Netanya,0
2014/15,04/01/15,16,Hapoel Petah Tikva,Maccabi Haifa,4000
2014/15,05/01/15,16,Maccabi Tel Aviv,Hapoel Beer Sheva,13800
2014/15,10/01/15,17,FC Ashdod,Beitar Jerusalem,0
2014/15,10/01/15,17,Hapoel Acre,Hapoel Petah Tikva,0
2014/15,10/01/15,17,Hapoel Beer Sheva,Hapoel Raanana,4000
2014/15,10/01/15,17,Hapoel Tel Aviv,Ihud Bnei Sakhnin,0
2014/15,10/01/15,17,Maccabi Netanya,Hapoel Haifa,3000
2014/15,10/01/15,17,Maccabi Petah Tikva,Ironi Kiryat Shmona,0
2014/15,11/01/15,17,Maccabi Haifa,Maccabi Tel Aviv,0
2014/15,17/01/15,18,Hapoel Beer Sheva,Maccabi Petah Tikva,6000
